model,test_row_id,actual,predicted_label,actual_sentiment,predicted_sentiment,score,absolute_score,is_correct,is_error,error_type,clean_word_count,clean_character_length
linear_svm_tfidf,4272,1,1,positive,positive,0.8963324086771386,0.8963324086771386,True,False,correct,119,659
linear_svm_tfidf,4273,0,0,negative,negative,-2.683287774901049,2.683287774901049,True,False,correct,753,4074
linear_svm_tfidf,4274,0,0,negative,negative,-0.4259753228806641,0.4259753228806641,True,False,correct,130,595
linear_svm_tfidf,4275,0,0,negative,negative,-0.518395116355877,0.518395116355877,True,False,correct,100,515
linear_svm_tfidf,4276,1,0,positive,negative,-0.606566969403935,0.606566969403935,False,True,false_negative,113,718
linear_svm_tfidf,4277,0,0,negative,negative,-0.1184817436312111,0.1184817436312111,True,False,correct,550,2869
linear_svm_tfidf,4278,0,0,negative,negative,-0.9458952177967722,0.9458952177967722,True,False,correct,212,1213
linear_svm_tfidf,4279,1,1,positive,positive,1.6551173261877916,1.6551173261877916,True,False,correct,160,885
linear_svm_tfidf,4280,1,1,positive,positive,0.6733578006679705,0.6733578006679705,True,False,correct,237,1347
linear_svm_tfidf,4281,1,1,positive,positive,1.1016047330800285,1.1016047330800285,True,False,correct,49,238
linear_svm_tfidf,4282,1,1,positive,positive,1.985113898891872,1.985113898891872,True,False,correct,250,1362
linear_svm_tfidf,4283,1,1,positive,positive,0.7270673166673994,0.7270673166673994,True,False,correct,104,535
linear_svm_tfidf,4284,0,0,negative,negative,-2.053522769719043,2.053522769719043,True,False,correct,100,620
linear_svm_tfidf,4285,1,0,positive,negative,-0.4650901491547027,0.4650901491547027,False,True,false_negative,644,3539
linear_svm_tfidf,4286,1,1,positive,positive,0.2474500392738192,0.2474500392738192,True,False,correct,136,702
linear_svm_tfidf,4287,1,0,positive,negative,-0.3238946661339179,0.3238946661339179,False,True,false_negative,152,796
linear_svm_tfidf,4288,0,0,negative,negative,-2.59180014546104,2.59180014546104,True,False,correct,133,683
linear_svm_tfidf,4289,1,1,positive,positive,1.9688423399579809,1.9688423399579809,True,False,correct,171,927
linear_svm_tfidf,4290,1,1,positive,positive,0.6703699090856495,0.6703699090856495,True,False,correct,361,1998
linear_svm_tfidf,4291,0,0,negative,negative,-2.2129315412295587,2.2129315412295587,True,False,correct,132,669
linear_svm_tfidf,4292,1,0,positive,negative,-0.2175200218912656,0.2175200218912656,False,True,false_negative,181,1033
linear_svm_tfidf,4293,1,1,positive,positive,0.0996423406239932,0.0996423406239932,True,False,correct,109,570
linear_svm_tfidf,4294,0,0,negative,negative,-0.7880128417590223,0.7880128417590223,True,False,correct,380,2086
linear_svm_tfidf,4295,1,0,positive,negative,-0.0254940888283933,0.0254940888283933,False,True,false_negative,66,366
linear_svm_tfidf,4296,1,1,positive,positive,1.3610436324958664,1.3610436324958664,True,False,correct,282,1466
linear_svm_tfidf,4297,1,1,positive,positive,0.6591501697145119,0.6591501697145119,True,False,correct,787,4426
linear_svm_tfidf,4298,0,0,negative,negative,-2.3998173742257403,2.3998173742257403,True,False,correct,131,737
linear_svm_tfidf,4299,0,0,negative,negative,-0.5845338762015918,0.5845338762015918,True,False,correct,246,1277
linear_svm_tfidf,4300,1,1,positive,positive,0.9389741783003084,0.9389741783003084,True,False,correct,192,1052
linear_svm_tfidf,4301,1,1,positive,positive,1.31522365603802,1.31522365603802,True,False,correct,63,313
linear_svm_tfidf,4302,1,1,positive,positive,0.4340500629050231,0.4340500629050231,True,False,correct,84,470
linear_svm_tfidf,4303,1,1,positive,positive,0.2995779293546498,0.2995779293546498,True,False,correct,122,635
linear_svm_tfidf,4304,1,1,positive,positive,1.687957745661595,1.687957745661595,True,False,correct,330,1764
linear_svm_tfidf,4305,1,0,positive,negative,-0.4824582028146168,0.4824582028146168,False,True,false_negative,449,2388
linear_svm_tfidf,4306,1,1,positive,positive,0.6644175818201453,0.6644175818201453,True,False,correct,677,3451
linear_svm_tfidf,4307,1,0,positive,negative,-0.2706422061683367,0.2706422061683367,False,True,false_negative,122,660
linear_svm_tfidf,4308,0,0,negative,negative,-2.411146105282483,2.411146105282483,True,False,correct,452,2500
linear_svm_tfidf,4309,0,0,negative,negative,-2.051723031502282,2.051723031502282,True,False,correct,143,769
linear_svm_tfidf,4310,1,1,positive,positive,0.5306847569086189,0.5306847569086189,True,False,correct,240,1476
linear_svm_tfidf,4311,0,0,negative,negative,-0.8883218774142947,0.8883218774142947,True,False,correct,690,3847
linear_svm_tfidf,4312,0,1,negative,positive,0.2288117798941442,0.2288117798941442,False,True,false_positive,259,1372
linear_svm_tfidf,4313,1,1,positive,positive,0.8026528831259159,0.8026528831259159,True,False,correct,155,881
linear_svm_tfidf,4314,0,1,negative,positive,0.2697392180814983,0.2697392180814983,False,True,false_positive,55,293
linear_svm_tfidf,4315,0,0,negative,negative,-0.575522071434772,0.575522071434772,True,False,correct,369,2077
linear_svm_tfidf,4316,0,1,negative,positive,0.0839106955396964,0.0839106955396964,False,True,false_positive,191,989
linear_svm_tfidf,4317,1,1,positive,positive,0.703006799354226,0.703006799354226,True,False,correct,216,1110
linear_svm_tfidf,4318,1,1,positive,positive,0.6575148525976067,0.6575148525976067,True,False,correct,77,440
linear_svm_tfidf,4319,1,1,positive,positive,1.885801571908365,1.885801571908365,True,False,correct,370,2093
linear_svm_tfidf,4320,0,1,negative,positive,1.023039599453211,1.023039599453211,False,True,false_positive,119,629
linear_svm_tfidf,4321,0,0,negative,negative,-0.879745670139884,0.879745670139884,True,False,correct,46,234
linear_svm_tfidf,4322,1,1,positive,positive,0.7931941307099014,0.7931941307099014,True,False,correct,198,1062
linear_svm_tfidf,4323,1,1,positive,positive,1.815601942287908,1.815601942287908,True,False,correct,702,3891
linear_svm_tfidf,4324,0,0,negative,negative,-1.3290885993675976,1.3290885993675976,True,False,correct,71,372
linear_svm_tfidf,4325,0,0,negative,negative,-0.3009878941008493,0.3009878941008493,True,False,correct,133,686
linear_svm_tfidf,4326,0,0,negative,negative,-2.375780104571706,2.375780104571706,True,False,correct,250,1541
linear_svm_tfidf,4327,1,1,positive,positive,2.033126073211513,2.033126073211513,True,False,correct,128,657
linear_svm_tfidf,4328,0,1,negative,positive,0.8068622900420163,0.8068622900420163,False,True,false_positive,142,735
linear_svm_tfidf,4329,1,1,positive,positive,1.0647998132419647,1.0647998132419647,True,False,correct,327,1846
linear_svm_tfidf,4330,0,0,negative,negative,-1.3730114620842753,1.3730114620842753,True,False,correct,343,1841
linear_svm_tfidf,4331,0,0,negative,negative,-2.361079832225044,2.361079832225044,True,False,correct,197,947
linear_svm_tfidf,4332,0,0,negative,negative,-1.212312032688248,1.212312032688248,True,False,correct,327,1713
linear_svm_tfidf,4333,0,0,negative,negative,-2.604869807678692,2.604869807678692,True,False,correct,117,619
linear_svm_tfidf,4334,0,0,negative,negative,-0.2103894597090705,0.2103894597090705,True,False,correct,455,2559
linear_svm_tfidf,4335,0,0,negative,negative,-1.3561867078675385,1.3561867078675385,True,False,correct,185,1022
linear_svm_tfidf,4336,1,0,positive,negative,-0.0878979885061693,0.0878979885061693,False,True,false_negative,239,1299
linear_svm_tfidf,4337,1,1,positive,positive,0.9557409309025984,0.9557409309025984,True,False,correct,360,1805
linear_svm_tfidf,4338,0,0,negative,negative,-2.3573322781932355,2.3573322781932355,True,False,correct,126,673
linear_svm_tfidf,4339,0,0,negative,negative,-3.1181490170402792,3.1181490170402792,True,False,correct,163,893
linear_svm_tfidf,4340,0,0,negative,negative,-0.4644124426659798,0.4644124426659798,True,False,correct,91,475
linear_svm_tfidf,4341,1,1,positive,positive,1.1073047022660183,1.1073047022660183,True,False,correct,165,825
linear_svm_tfidf,4342,0,0,negative,negative,-0.5411081990357532,0.5411081990357532,True,False,correct,120,646
linear_svm_tfidf,4343,0,0,negative,negative,-0.8404678540461097,0.8404678540461097,True,False,correct,67,323
linear_svm_tfidf,4344,0,1,negative,positive,0.6504626662204993,0.6504626662204993,False,True,false_positive,406,2206
linear_svm_tfidf,4345,1,1,positive,positive,0.088586029022881,0.088586029022881,True,False,correct,352,1875
linear_svm_tfidf,4346,1,1,positive,positive,0.2128323548114968,0.2128323548114968,True,False,correct,172,898
linear_svm_tfidf,4347,1,1,positive,positive,1.2754711401987897,1.2754711401987897,True,False,correct,34,194
linear_svm_tfidf,4348,0,0,negative,negative,-0.2642380340322173,0.2642380340322173,True,False,correct,307,1740
linear_svm_tfidf,4349,1,1,positive,positive,1.338628453154667,1.338628453154667,True,False,correct,590,3203
linear_svm_tfidf,4350,1,1,positive,positive,1.343069579893874,1.343069579893874,True,False,correct,129,689
linear_svm_tfidf,4351,1,1,positive,positive,1.0581452964680438,1.0581452964680438,True,False,correct,299,1727
linear_svm_tfidf,4352,1,1,positive,positive,2.196738088395332,2.196738088395332,True,False,correct,147,838
linear_svm_tfidf,4353,1,1,positive,positive,1.2782232388445574,1.2782232388445574,True,False,correct,324,1816
linear_svm_tfidf,4354,1,1,positive,positive,2.1318615715013887,2.1318615715013887,True,False,correct,247,1327
linear_svm_tfidf,4355,0,0,negative,negative,-1.131262847461988,1.131262847461988,True,False,correct,94,509
linear_svm_tfidf,4356,0,0,negative,negative,-2.099128706558112,2.099128706558112,True,False,correct,347,1822
linear_svm_tfidf,4357,0,1,negative,positive,0.7528027560555528,0.7528027560555528,False,True,false_positive,251,1345
linear_svm_tfidf,4358,1,0,positive,negative,-0.4117674394595201,0.4117674394595201,False,True,false_negative,165,786
linear_svm_tfidf,4359,1,1,positive,positive,1.1052353864501272,1.1052353864501272,True,False,correct,314,1616
linear_svm_tfidf,4360,0,0,negative,negative,-1.8169454524586712,1.8169454524586712,True,False,correct,430,2322
linear_svm_tfidf,4361,0,0,negative,negative,-1.3163768797783224,1.3163768797783224,True,False,correct,199,1049
linear_svm_tfidf,4362,0,0,negative,negative,-0.1840969374985185,0.1840969374985185,True,False,correct,164,839
linear_svm_tfidf,4363,1,1,positive,positive,1.4104074818392116,1.4104074818392116,True,False,correct,172,980
linear_svm_tfidf,4364,1,1,positive,positive,0.9394353064469018,0.9394353064469018,True,False,correct,177,854
linear_svm_tfidf,4365,1,1,positive,positive,0.9473687028813588,0.9473687028813588,True,False,correct,258,1353
linear_svm_tfidf,4366,0,0,negative,negative,-1.7209211451152395,1.7209211451152395,True,False,correct,193,1018
linear_svm_tfidf,4367,1,1,positive,positive,0.3137945978619033,0.3137945978619033,True,False,correct,181,971
linear_svm_tfidf,4368,1,1,positive,positive,0.9210298501481818,0.9210298501481818,True,False,correct,134,722
linear_svm_tfidf,4369,1,1,positive,positive,0.2302852132084042,0.2302852132084042,True,False,correct,151,784
linear_svm_tfidf,4370,0,0,negative,negative,-0.6868173647762812,0.6868173647762812,True,False,correct,183,1005
linear_svm_tfidf,4371,0,0,negative,negative,-1.2086415221355966,1.2086415221355966,True,False,correct,193,1026
linear_svm_tfidf,4372,0,1,negative,positive,0.7252105173944499,0.7252105173944499,False,True,false_positive,77,379
linear_svm_tfidf,4373,0,0,negative,negative,-2.090652753641121,2.090652753641121,True,False,correct,325,1810
linear_svm_tfidf,4374,0,0,negative,negative,-0.8768924131361128,0.8768924131361128,True,False,correct,57,312
linear_svm_tfidf,4375,1,1,positive,positive,0.9023525559378044,0.9023525559378044,True,False,correct,394,2032
linear_svm_tfidf,4376,1,0,positive,negative,-1.1829190573460169,1.1829190573460169,False,True,false_negative,425,2348
linear_svm_tfidf,4377,1,0,positive,negative,-0.9792720940828334,0.9792720940828334,False,True,false_negative,181,912
linear_svm_tfidf,4378,0,1,negative,positive,0.5008982203077638,0.5008982203077638,False,True,false_positive,158,820
linear_svm_tfidf,4379,1,1,positive,positive,0.8841926174913438,0.8841926174913438,True,False,correct,125,644
linear_svm_tfidf,4380,0,0,negative,negative,-1.197588914247734,1.197588914247734,True,False,correct,237,1447
linear_svm_tfidf,4381,1,1,positive,positive,1.4382958481940318,1.4382958481940318,True,False,correct,303,1714
linear_svm_tfidf,4382,0,0,negative,negative,-1.5412713594771046,1.5412713594771046,True,False,correct,61,345
linear_svm_tfidf,4383,0,1,negative,positive,0.2256689021246894,0.2256689021246894,False,True,false_positive,145,744
linear_svm_tfidf,4384,1,1,positive,positive,1.613198714218599,1.613198714218599,True,False,correct,187,1027
linear_svm_tfidf,4385,1,1,positive,positive,1.4690474264191844,1.4690474264191844,True,False,correct,143,724
linear_svm_tfidf,4386,0,0,negative,negative,-1.437811696695473,1.437811696695473,True,False,correct,104,544
linear_svm_tfidf,4387,1,1,positive,positive,0.3440658866654829,0.3440658866654829,True,False,correct,228,1151
linear_svm_tfidf,4388,0,1,negative,positive,0.3147765296556885,0.3147765296556885,False,True,false_positive,200,1110
linear_svm_tfidf,4389,0,0,negative,negative,-0.5516527614253299,0.5516527614253299,True,False,correct,179,1064
linear_svm_tfidf,4390,1,1,positive,positive,0.5479207186502316,0.5479207186502316,True,False,correct,71,407
linear_svm_tfidf,4391,0,0,negative,negative,-1.8168664799474383,1.8168664799474383,True,False,correct,204,1133
linear_svm_tfidf,4392,1,1,positive,positive,1.538832435844358,1.538832435844358,True,False,correct,114,549
linear_svm_tfidf,4393,1,1,positive,positive,0.7235187455576675,0.7235187455576675,True,False,correct,151,697
linear_svm_tfidf,4394,1,0,positive,negative,-0.0530842027781033,0.0530842027781033,False,True,false_negative,872,4814
linear_svm_tfidf,4395,1,1,positive,positive,1.5581185191949758,1.5581185191949758,True,False,correct,164,852
linear_svm_tfidf,4396,1,1,positive,positive,0.8088475615385381,0.8088475615385381,True,False,correct,145,781
linear_svm_tfidf,4397,1,1,positive,positive,0.5986481121010062,0.5986481121010062,True,False,correct,113,603
linear_svm_tfidf,4398,1,1,positive,positive,1.6129311391423249,1.6129311391423249,True,False,correct,95,507
linear_svm_tfidf,4399,1,1,positive,positive,1.393952588362234,1.393952588362234,True,False,correct,264,1506
linear_svm_tfidf,4400,1,1,positive,positive,2.0076842778303425,2.0076842778303425,True,False,correct,168,916
linear_svm_tfidf,4401,0,0,negative,negative,-0.9733545265416296,0.9733545265416296,True,False,correct,398,2196
linear_svm_tfidf,4402,0,0,negative,negative,-1.0535492669085835,1.0535492669085835,True,False,correct,152,798
linear_svm_tfidf,4403,0,0,negative,negative,-2.2808591077212457,2.2808591077212457,True,False,correct,195,1037
linear_svm_tfidf,4404,0,0,negative,negative,-0.7473078711756352,0.7473078711756352,True,False,correct,457,2422
linear_svm_tfidf,4405,0,0,negative,negative,-2.343988438487248,2.343988438487248,True,False,correct,117,663
linear_svm_tfidf,4406,0,0,negative,negative,-1.47999833612768,1.47999833612768,True,False,correct,126,703
linear_svm_tfidf,4407,0,0,negative,negative,-2.378850334169918,2.378850334169918,True,False,correct,338,1696
linear_svm_tfidf,4408,0,0,negative,negative,-2.409147453060977,2.409147453060977,True,False,correct,192,1066
linear_svm_tfidf,4409,1,1,positive,positive,2.052299958904968,2.052299958904968,True,False,correct,166,910
linear_svm_tfidf,4410,0,0,negative,negative,-1.0139418460360288,1.0139418460360288,True,False,correct,171,842
linear_svm_tfidf,4411,0,0,negative,negative,-0.9328213021008384,0.9328213021008384,True,False,correct,174,973
linear_svm_tfidf,4412,0,0,negative,negative,-1.2976427880574009,1.2976427880574009,True,False,correct,358,1856
linear_svm_tfidf,4413,0,0,negative,negative,-2.4858075851866905,2.4858075851866905,True,False,correct,168,898
linear_svm_tfidf,4414,0,0,negative,negative,-1.0129121249182234,1.0129121249182234,True,False,correct,218,1116
linear_svm_tfidf,4415,1,1,positive,positive,0.5962319367545652,0.5962319367545652,True,False,correct,161,893
linear_svm_tfidf,4416,0,0,negative,negative,-1.7570437732725377,1.7570437732725377,True,False,correct,137,766
linear_svm_tfidf,4417,1,1,positive,positive,0.1527259091300721,0.1527259091300721,True,False,correct,681,3799
linear_svm_tfidf,4418,0,0,negative,negative,-1.4831937718024029,1.4831937718024029,True,False,correct,587,3072
linear_svm_tfidf,4419,1,1,positive,positive,1.5087328948413652,1.5087328948413652,True,False,correct,84,443
linear_svm_tfidf,4420,1,1,positive,positive,0.7178883111645497,0.7178883111645497,True,False,correct,348,1995
linear_svm_tfidf,4421,1,1,positive,positive,0.8720928521061141,0.8720928521061141,True,False,correct,159,863
linear_svm_tfidf,4422,0,0,negative,negative,-0.6386808630626574,0.6386808630626574,True,False,correct,191,943
linear_svm_tfidf,4423,0,0,negative,negative,-0.2242861267950891,0.2242861267950891,True,False,correct,293,1516
linear_svm_tfidf,4424,0,0,negative,negative,-1.919443969653729,1.919443969653729,True,False,correct,248,1299
linear_svm_tfidf,4425,1,1,positive,positive,0.817702859303252,0.817702859303252,True,False,correct,459,2629
linear_svm_tfidf,4426,1,1,positive,positive,1.2801950772284858,1.2801950772284858,True,False,correct,152,976
linear_svm_tfidf,4427,1,1,positive,positive,1.2043543688966645,1.2043543688966645,True,False,correct,115,658
linear_svm_tfidf,4428,0,1,negative,positive,0.1229687219824448,0.1229687219824448,False,True,false_positive,117,663
linear_svm_tfidf,4429,1,1,positive,positive,0.8667732244870289,0.8667732244870289,True,False,correct,115,597
linear_svm_tfidf,4430,1,1,positive,positive,0.7078327117749702,0.7078327117749702,True,False,correct,980,5626
linear_svm_tfidf,4431,1,1,positive,positive,1.5185512103128536,1.5185512103128536,True,False,correct,112,631
linear_svm_tfidf,4432,0,0,negative,negative,-1.35770290135331,1.35770290135331,True,False,correct,154,855
linear_svm_tfidf,4433,0,0,negative,negative,-0.4406910361160441,0.4406910361160441,True,False,correct,192,1138
linear_svm_tfidf,4434,0,0,negative,negative,-1.8568422995499103,1.8568422995499103,True,False,correct,249,1318
linear_svm_tfidf,4435,0,0,negative,negative,-2.40708979815525,2.40708979815525,True,False,correct,150,759
linear_svm_tfidf,4436,1,1,positive,positive,1.1050835589054466,1.1050835589054466,True,False,correct,297,1592
linear_svm_tfidf,4437,1,1,positive,positive,1.1681926043146698,1.1681926043146698,True,False,correct,133,675
linear_svm_tfidf,4438,1,1,positive,positive,0.5231791901024664,0.5231791901024664,True,False,correct,304,1664
linear_svm_tfidf,4439,1,1,positive,positive,0.1802922062753562,0.1802922062753562,True,False,correct,88,482
linear_svm_tfidf,4440,0,1,negative,positive,0.1484889554566378,0.1484889554566378,False,True,false_positive,219,1253
linear_svm_tfidf,4441,0,0,negative,negative,-1.6063515479392545,1.6063515479392545,True,False,correct,42,245
linear_svm_tfidf,4442,0,0,negative,negative,-1.678838914565744,1.678838914565744,True,False,correct,194,1084
linear_svm_tfidf,4443,1,1,positive,positive,1.7685079100373209,1.7685079100373209,True,False,correct,140,679
linear_svm_tfidf,4444,0,0,negative,negative,-1.161149157446489,1.161149157446489,True,False,correct,158,760
linear_svm_tfidf,4445,1,1,positive,positive,1.2441357040774903,1.2441357040774903,True,False,correct,977,5549
linear_svm_tfidf,4446,1,1,positive,positive,1.8961837417325995,1.8961837417325995,True,False,correct,115,639
linear_svm_tfidf,4447,1,1,positive,positive,1.232587053091287,1.232587053091287,True,False,correct,359,1774
linear_svm_tfidf,4448,0,0,negative,negative,-3.380002264749291,3.380002264749291,True,False,correct,93,464
linear_svm_tfidf,4449,0,0,negative,negative,-1.9692418203738176,1.9692418203738176,True,False,correct,401,2082
linear_svm_tfidf,4450,0,0,negative,negative,-3.3122585810213208,3.3122585810213208,True,False,correct,454,2629
linear_svm_tfidf,4451,1,1,positive,positive,1.28951059509135,1.28951059509135,True,False,correct,443,2351
linear_svm_tfidf,4452,0,0,negative,negative,-1.1392151408645583,1.1392151408645583,True,False,correct,103,542
linear_svm_tfidf,4453,1,1,positive,positive,2.1751634088219656,2.1751634088219656,True,False,correct,62,334
linear_svm_tfidf,4454,1,1,positive,positive,1.353284761455473,1.353284761455473,True,False,correct,441,2426
linear_svm_tfidf,4455,1,1,positive,positive,1.6758982236319602,1.6758982236319602,True,False,correct,115,578
linear_svm_tfidf,4456,0,1,negative,positive,0.4356302719762599,0.4356302719762599,False,True,false_positive,178,932
linear_svm_tfidf,4457,1,1,positive,positive,0.2474756834778621,0.2474756834778621,True,False,correct,309,1660
linear_svm_tfidf,4458,1,1,positive,positive,1.536198122552659,1.536198122552659,True,False,correct,484,2826
linear_svm_tfidf,4459,0,0,negative,negative,-1.1422288017581337,1.1422288017581337,True,False,correct,177,873
linear_svm_tfidf,4460,0,1,negative,positive,0.2486427280982538,0.2486427280982538,False,True,false_positive,113,600
linear_svm_tfidf,4461,1,0,positive,negative,-1.9022482746956355,1.9022482746956355,False,True,false_negative,701,4159
linear_svm_tfidf,4462,0,0,negative,negative,-0.4394883914976069,0.4394883914976069,True,False,correct,141,798
linear_svm_tfidf,4463,0,0,negative,negative,-3.1940127001535803,3.1940127001535803,True,False,correct,548,3007
linear_svm_tfidf,4464,1,1,positive,positive,0.9893315267613364,0.9893315267613364,True,False,correct,171,930
linear_svm_tfidf,4465,0,0,negative,negative,-1.522818784177104,1.522818784177104,True,False,correct,136,695
linear_svm_tfidf,4466,0,0,negative,negative,-0.6948065045128362,0.6948065045128362,True,False,correct,389,2172
linear_svm_tfidf,4467,0,0,negative,negative,-0.25043394656236,0.25043394656236,True,False,correct,90,477
linear_svm_tfidf,4468,1,1,positive,positive,0.968893023346758,0.968893023346758,True,False,correct,288,1661
linear_svm_tfidf,4469,0,1,negative,positive,0.0698873853908604,0.0698873853908604,False,True,false_positive,244,1320
linear_svm_tfidf,4470,1,1,positive,positive,1.4654489607130596,1.4654489607130596,True,False,correct,136,687
linear_svm_tfidf,4471,0,0,negative,negative,-2.902003070635144,2.902003070635144,True,False,correct,142,790
linear_svm_tfidf,4472,1,1,positive,positive,1.2727031408767495,1.2727031408767495,True,False,correct,606,3579
linear_svm_tfidf,4473,0,0,negative,negative,-1.528267438421424,1.528267438421424,True,False,correct,225,1214
linear_svm_tfidf,4474,1,1,positive,positive,1.4540729963200156,1.4540729963200156,True,False,correct,143,785
linear_svm_tfidf,4475,1,1,positive,positive,1.1041098721065268,1.1041098721065268,True,False,correct,280,1487
linear_svm_tfidf,4476,0,0,negative,negative,-1.9833254624854768,1.9833254624854768,True,False,correct,454,2455
linear_svm_tfidf,4477,0,0,negative,negative,-1.2889340461207832,1.2889340461207832,True,False,correct,139,801
linear_svm_tfidf,4478,1,1,positive,positive,1.446690100319293,1.446690100319293,True,False,correct,316,1755
linear_svm_tfidf,4479,1,1,positive,positive,0.6953683385270297,0.6953683385270297,True,False,correct,114,641
linear_svm_tfidf,4480,1,1,positive,positive,1.0381255847245914,1.0381255847245914,True,False,correct,109,610
linear_svm_tfidf,4481,1,1,positive,positive,1.91054693883602,1.91054693883602,True,False,correct,341,1845
linear_svm_tfidf,4482,0,0,negative,negative,-0.8283072593026675,0.8283072593026675,True,False,correct,219,1179
linear_svm_tfidf,4483,1,1,positive,positive,0.4016791358324663,0.4016791358324663,True,False,correct,123,717
linear_svm_tfidf,4484,0,0,negative,negative,-2.5443743756796264,2.5443743756796264,True,False,correct,174,913
linear_svm_tfidf,4485,1,1,positive,positive,1.0576000604891118,1.0576000604891118,True,False,correct,164,887
linear_svm_tfidf,4486,0,0,negative,negative,-0.867306360232693,0.867306360232693,True,False,correct,370,1978
linear_svm_tfidf,4487,1,1,positive,positive,1.6692041106746,1.6692041106746,True,False,correct,167,842
linear_svm_tfidf,4488,1,1,positive,positive,1.076116648488115,1.076116648488115,True,False,correct,49,249
linear_svm_tfidf,4489,0,0,negative,negative,-1.7261863981417551,1.7261863981417551,True,False,correct,427,2330
linear_svm_tfidf,4490,1,0,positive,negative,-0.2147444931207389,0.2147444931207389,False,True,false_negative,304,1680
linear_svm_tfidf,4491,1,1,positive,positive,1.3365683159920745,1.3365683159920745,True,False,correct,112,544
linear_svm_tfidf,4492,1,1,positive,positive,1.2311302745320023,1.2311302745320023,True,False,correct,254,1415
linear_svm_tfidf,4493,0,0,negative,negative,-3.6519860450433783,3.6519860450433783,True,False,correct,226,1240
linear_svm_tfidf,4494,0,0,negative,negative,-0.0340012692745077,0.0340012692745077,True,False,correct,268,1304
linear_svm_tfidf,4495,0,0,negative,negative,-0.6568688649185914,0.6568688649185914,True,False,correct,139,727
linear_svm_tfidf,4496,0,0,negative,negative,-2.7578258073787696,2.7578258073787696,True,False,correct,305,1540
linear_svm_tfidf,4497,0,0,negative,negative,-2.7817391678966588,2.7817391678966588,True,False,correct,165,805
linear_svm_tfidf,4498,0,0,negative,negative,-1.133945865084277,1.133945865084277,True,False,correct,138,721
linear_svm_tfidf,4499,1,1,positive,positive,0.31040850762333,0.31040850762333,True,False,correct,323,1784
linear_svm_tfidf,4500,0,1,negative,positive,0.0827475462048305,0.0827475462048305,False,True,false_positive,537,3139
linear_svm_tfidf,4501,0,0,negative,negative,-2.159818117360948,2.159818117360948,True,False,correct,160,834
linear_svm_tfidf,4502,0,0,negative,negative,-0.5385797644977072,0.5385797644977072,True,False,correct,206,1060
linear_svm_tfidf,4503,0,0,negative,negative,-1.4947038935844956,1.4947038935844956,True,False,correct,252,1388
linear_svm_tfidf,4504,1,1,positive,positive,1.1652745342298776,1.1652745342298776,True,False,correct,141,772
linear_svm_tfidf,4505,1,1,positive,positive,1.8318937582631916,1.8318937582631916,True,False,correct,248,1359
linear_svm_tfidf,4506,0,0,negative,negative,-1.1263314737479393,1.1263314737479393,True,False,correct,202,1060
linear_svm_tfidf,4507,1,1,positive,positive,1.8630746140318213,1.8630746140318213,True,False,correct,128,732
linear_svm_tfidf,4508,1,1,positive,positive,1.0801812493261846,1.0801812493261846,True,False,correct,236,1309
linear_svm_tfidf,4509,1,1,positive,positive,2.243521544309541,2.243521544309541,True,False,correct,179,944
linear_svm_tfidf,4510,1,1,positive,positive,1.0280027735624389,1.0280027735624389,True,False,correct,175,975
linear_svm_tfidf,4511,1,1,positive,positive,1.595233846967582,1.595233846967582,True,False,correct,108,599
linear_svm_tfidf,4512,1,1,positive,positive,1.2739467508374398,1.2739467508374398,True,False,correct,150,743
linear_svm_tfidf,4513,1,1,positive,positive,0.4803244537716513,0.4803244537716513,True,False,correct,154,831
linear_svm_tfidf,4514,0,0,negative,negative,-0.6976202672688329,0.6976202672688329,True,False,correct,134,665
linear_svm_tfidf,4515,1,1,positive,positive,0.2639218469692234,0.2639218469692234,True,False,correct,166,868
linear_svm_tfidf,4516,0,0,negative,negative,-0.8052730800624968,0.8052730800624968,True,False,correct,173,901
linear_svm_tfidf,4517,0,0,negative,negative,-1.366426709437131,1.366426709437131,True,False,correct,147,766
linear_svm_tfidf,4518,1,1,positive,positive,0.1375299693610907,0.1375299693610907,True,False,correct,263,1412
linear_svm_tfidf,4519,1,1,positive,positive,1.1360726344588383,1.1360726344588383,True,False,correct,235,1254
linear_svm_tfidf,4520,1,1,positive,positive,0.8810706573062443,0.8810706573062443,True,False,correct,264,1520
linear_svm_tfidf,4521,0,0,negative,negative,-1.6109860444237665,1.6109860444237665,True,False,correct,40,206
linear_svm_tfidf,4522,1,1,positive,positive,0.9948796687099208,0.9948796687099208,True,False,correct,117,723
linear_svm_tfidf,4523,0,0,negative,negative,-1.2753839945657752,1.2753839945657752,True,False,correct,151,748
linear_svm_tfidf,4524,1,1,positive,positive,2.149708462383125,2.149708462383125,True,False,correct,426,2275
linear_svm_tfidf,4525,0,1,negative,positive,0.5091913181853491,0.5091913181853491,False,True,false_positive,80,421
linear_svm_tfidf,4526,0,0,negative,negative,-2.496879036739514,2.496879036739514,True,False,correct,249,1310
linear_svm_tfidf,4527,1,1,positive,positive,0.4365752437915429,0.4365752437915429,True,False,correct,305,1559
linear_svm_tfidf,4528,1,1,positive,positive,0.6033631680975442,0.6033631680975442,True,False,correct,159,802
linear_svm_tfidf,4529,0,0,negative,negative,-1.1210523433533688,1.1210523433533688,True,False,correct,57,295
linear_svm_tfidf,4530,1,1,positive,positive,0.6709034273088739,0.6709034273088739,True,False,correct,228,1251
